label,message,char_count,word_count,cleaned
safe,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",263,54,plz note anyon call mobil co amp ask u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verifi cnn ibn
safe,Yo you around? A friend of mine's lookin to pick up later tonight,65,13,yo around friend mine lookin pick later tonight
safe,Stupid auto correct on my phone,31,6,stupid auto correct phone
safe,Double eviction this week - Spiral and Michael and good riddance to them!,73,13,doubl evict week spiral michael good riddanc
safe,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\""",115,21,world suffer lot violenc bad peopl silenc good peopl
safe,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",131,25,ok that cool either raglan rd edward rd behind cricket ground gimm ring ur closebi see tuesday
safe,Buy one egg for me da..please:),31,6,buy one egg dapleas
safe,Have you started in skye,24,5,start skye
safe,Have you bookedthe hut? And also your time off? How are you by the way?,71,15,bookedth hut also time way
safe,And several to you sir.,23,5,sever sir
safe,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,79,19,u realli pig leh sleep much dad wake smth eat lunch today
safe,I'm at home. Please call,24,5,im home pleas call
safe,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,97,20,love hope anyth drastic dont dare sell pc phone
safe,Now only i reached home. . . I am very tired now. . I will come tomorro,71,17,reach home tire come tomorro
spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,157,31,freemsg record indic may entitl pound accid claim free repli ye msg opt text stop
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",160,24,u win music gift voucher everi week start txt word draw tsc wwwidewcom skillgam winaweek age ppermesssubscript
safe,Life style garments account no please.,38,6,life style garment account pleas
safe,Lol wtf random. Btw is that your lunch break,44,9,lol wtf random btw lunch break
safe,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",88,20,sez how u de arab boy hope u r good give love evri love ya eshxxxxxxxxxxx
safe,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",155,32,lay man let know miss thought great day send bimbo ugo number ill appreci safe
safe,Detroit. The home of snow. Enjoy it.,36,7,detroit home snow enjoy
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,135,25,show ur colour euro offer get england flag lion tone ur phone click follow servic messag info
safe,Okie...,7,1,oki
safe,"Aight, I'm chillin in a friend's room so text me when you're on the way",71,15,aight im chillin friend room text your way
safe,Is toshiba portege m100 gd?,27,5,toshiba porteg gd
safe,Well welp is sort of a semiobscure internet thing,49,9,well welp sort semiobscur internet thing
spam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,105,17,text pass collect polyphon rington normal gpr charg appli enjoy tone
spam,"accordingly. I repeat, just text the word ok on your mobile phone and send",74,14,accordingli repeat text word ok mobil phone send
safe,Loosu go to hospital. De dont let it careless.,46,9,loosu go hospit de dont let careless
safe,How much for an eighth?,23,5,much eighth
safe,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,183,37,omg joanna freak she look thru friend find photo she ask stuff myspac havent even log like year
safe,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",118,22,send ur birthdat month year tel u ur life partner name method calcul repli must
safe,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,92,20,juz havent woke bit blur blur dad went liao cant cum oso
safe,"How about clothes, jewelry, and trips?",38,6,cloth jewelri trip
spam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,157,27,block breaker come delux format new featur great graphic tmobil buy repli get bbdelux take challeng
safe,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,87,18,aah cuddl would lush id need lot tea soup kind fumbl
spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,152,22,import inform orang user today lucki dayfind log onto httpwwwurawinnercom there fantast surpris await
safe,I am late. I will be there at,29,8,late
safe,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,154,35,sad stori man last week bday wife didnt wish parent forgot n kid went work even colleagu wish
safe,Are you plans with your family set in stone ?,45,10,plan famili set stone
safe,Pls dont forget to study,24,5,pl dont forget studi
safe,You'll never believe this but i have actually got off at taunton. Wow,69,13,youll never believ actual got taunton wow
safe,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",141,25,den weekday got special price haiz cant eat liao cut nail oso muz wait finish drivin wat lunch still muz eat wat
safe,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,114,23,broke list reason nobodi town cant tell she sarcast faggi
safe, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,132,27,ltdecimalgt common car better buy china asia find less expens ill holla
safe,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,85,15,greatest test courag earth bear defeat without lose heartgn tc
safe,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,75,17,sorri im stil fuck last nite went tobe got work
safe,Hey so whats the plan this sat? ,32,7,hey what plan sat
safe,Beauty sleep can help ur pimples too.,37,7,beauti sleep help ur pimpl
safe,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,122,24,great hope use connect mode men also co never know old friend lead today
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,136,22,natalja f invit friend repli ye see wwwsmsacunat stop send stop frnd
safe,Where to get those?,19,4,get
safe,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",106,22,kind miss train co asthma attack nxt one half hr drive sure park
safe,Ball is moving a lot.will spin in last :)so very difficult to bat:),67,13,ball move lotwil spin last difficult bat
safe,Haiyoh... Maybe your hamster was jealous of million,51,8,haiyoh mayb hamster jealou million
safe,Can you please send me my aunty's number,40,8,pleas send aunti number
safe,I'm glad. You are following your dreams.,40,7,im glad follow dream
safe,I've reached home finally...,28,4,ive reach home final
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",163,27,urgent import inform user today lucki day find log onto httpwwwurawinnercom fantast surpris await
spam,WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,158,26,winner valu network custom select receivea prize reward claim call claim code kl valid hour
safe,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",152,33,wn u r hurt prsn close u fight wit dem coz somtim di fight save relat bt quiet leav nothin relat gud eveb
safe,U can call now...,17,4,u call
safe,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",138,23,scienc tell chocol melt sunlight pleas dont walk sunlight bcozi dont want loss sweet friend
safe,Yes. I come to nyc for audiitions and am trying to relocate.,60,12,ye come nyc audiit tri reloc
safe,I pocked you up there before,28,6,pock
safe,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,142,28,congrat that great want tell tell score co might make relax motiv thank share
safe,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),139,32,wud never mind u dont miss u dont need u wil realli hurt wen u need amp u dont tell take care
safe,Hey mr whats the name of that bill brison book the one about language and words ,80,16,hey mr what name bill brison book one languag word
safe,"Okay, good, no problem, and thanx!",34,6,okay good problem thanx
safe,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",290,59,inform ikea spell cap yell thought left sit bed among mess came said go got home class pleas dont tri bullshit make want listen less
safe,Call me when u're done...,25,5,call ure done
safe,G.W.R,5,1,gwr
safe,You best watch what you say cause I get drunk as a motherfucker,63,13,best watch say caus get drunk motherfuck
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,74,15,kit strip bill p netcollex ltd po box ig oja
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,155,25,hmv bonu special pound genuin hmv voucher answer easi question play send hmv infowwwpercentrealcom
spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,81,13,pleas call immedi urgent messag wait
spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,138,20,thesmszonecom let send free anonym mask messagesim send messag theredo see potenti abus
